latitude,longitude,demand_score,competition_score,accessibility_score,infrastructure_score,final_score,rank
28.60706267425997,77.18311331826796,0.07352941176470588,1.0,0.0,0.1,0.3394117647058824,59
28.60706267425997,77.19044491461436,0.07352941176470588,1.0,0.0,0.1,0.3394117647058824,60
28.645672712870013,77.22710289634641,0.04411764705882353,1.0,0.08333333333333333,0.04285714285714286,0.3385994397759104,61
28.619932687129985,77.24176608903923,0.029411764705882353,0.9655172413793104,0.16666666666666666,0.02857142857142857,0.3376103544866223,62
28.619932687129985,77.22710289634641,0.07352941176470588,1.0,0.0,0.05714285714285714,0.33512605042016813,63
28.664977732175032,77.23443449269283,0.08823529411764706,0.9655172413793104,0.0,0.08571428571428572,0.33352071863228056,64
28.60706267425997,77.22710289634641,0.04411764705882353,0.9655172413793104,0.08333333333333333,0.08571428571428572,0.3325403264754178,65
28.594192661389958,77.2197713,0.014705882352941176,1.0,0.125,0.014285714285714285,0.33231092436974796,66
28.60706267425997,77.24176608903923,0.014705882352941176,1.0,0.125,0.014285714285714285,0.33231092436974796,67
28.60706267425997,77.23443449269283,0.014705882352941176,1.0,0.125,0.014285714285714285,0.33231092436974796,68
28.61349768069498,77.23443449269283,0.014705882352941176,1.0,0.125,0.014285714285714285,0.33231092436974796,69
28.652107719305018,77.18311331826796,0.058823529411764705,1.0,0.0,0.08571428571428572,0.3321008403361345,70
28.645672712870013,77.2124397036536,0.10294117647058823,0.896551724137931,0.041666666666666664,0.12857142857142856,0.33133246402009087,71
28.664977732175032,77.20510810730718,0.04411764705882353,1.0,0.041666666666666664,0.04285714285714286,0.3302661064425771,72
28.658542725740027,77.19044491461436,0.058823529411764705,1.0,0.0,0.05714285714285714,0.3292436974789917,73
28.6328027,77.23443449269283,0.058823529411764705,1.0,0.0,0.04285714285714286,0.32781512605042024,74
28.619932687129985,77.19777651096078,0.0,1.0,0.125,0.0,0.32500000000000007,75
28.600627667824966,77.19777651096078,0.014705882352941176,1.0,0.08333333333333333,0.014285714285714285,0.3239775910364146,76
28.600627667824966,77.24176608903923,0.014705882352941176,1.0,0.08333333333333333,0.014285714285714285,0.3239775910364146,77
28.619932687129985,77.23443449269283,0.04411764705882353,1.0,0.0,0.04285714285714286,0.32193277310924373,78
28.658542725740027,77.24176608903923,0.04411764705882353,1.0,0.0,0.04285714285714286,0.32193277310924373,79
28.600627667824966,77.20510810730718,0.0,1.0,0.08333333333333333,0.0,0.3166666666666667,80
28.594192661389958,77.20510810730718,0.0,1.0,0.08333333333333333,0.0,0.3166666666666667,81
28.664977732175032,77.24909768538565,0.0,1.0,0.08333333333333333,0.0,0.3166666666666667,82
28.594192661389958,77.23443449269283,0.0,1.0,0.08333333333333333,0.0,0.3166666666666667,83
28.61349768069498,77.19777651096078,0.0,1.0,0.08333333333333333,0.0,0.3166666666666667,84
28.67141273861004,77.2124397036536,0.014705882352941176,1.0,0.041666666666666664,0.014285714285714285,0.3156442577030813,85
28.626367693564994,77.19777651096078,0.014705882352941176,1.0,0.041666666666666664,0.014285714285714285,0.3156442577030813,86
28.67141273861004,77.2197713,0.014705882352941176,1.0,0.041666666666666664,0.014285714285714285,0.3156442577030813,87
28.594192661389958,77.24176608903923,0.014705882352941176,0.9655172413793104,0.08333333333333333,0.02857142857142857,0.31506133487877913,88
28.67141273861004,77.23443449269283,0.029411764705882353,1.0,0.0,0.02857142857142857,0.31462184873949584,89
28.67141273861004,77.20510810730718,0.029411764705882353,1.0,0.0,0.014285714285714285,0.31319327731092445,90
28.6328027,77.19777651096078,0.014705882352941176,1.0,0.0,0.02857142857142857,0.30873949579831933,91
28.664977732175032,77.19777651096078,0.0,1.0,0.041666666666666664,0.0,0.3083333333333334,92
28.652107719305018,77.26376087807847,0.0,1.0,0.041666666666666664,0.0,0.3083333333333334,93
28.619932687129985,77.19044491461436,0.0,1.0,0.041666666666666664,0.0,0.3083333333333334,94
28.60706267425997,77.25642928173205,0.0,1.0,0.041666666666666664,0.0,0.3083333333333334,95
28.626367693564994,77.26376087807847,0.0,1.0,0.041666666666666664,0.0,0.3083333333333334,96
28.594192661389958,77.2124397036536,0.0,1.0,0.041666666666666664,0.0,0.3083333333333334,97
28.60706267425997,77.24909768538565,0.0,1.0,0.041666666666666664,0.0,0.3083333333333334,98
28.639237706435004,77.25642928173205,0.0,1.0,0.041666666666666664,0.0,0.3083333333333334,99
28.6328027,77.26376087807847,0.0,1.0,0.041666666666666664,0.0,0.3083333333333334,100
28.6328027,77.24176608903923,0.014705882352941176,1.0,0.0,0.014285714285714285,0.30731092436974794,101
28.6328027,77.17578172192154,0.014705882352941176,1.0,0.0,0.014285714285714285,0.30731092436974794,102
28.6328027,77.24909768538565,0.014705882352941176,1.0,0.0,0.014285714285714285,0.30731092436974794,103
28.626367693564994,77.24909768538565,0.014705882352941176,1.0,0.0,0.014285714285714285,0.30731092436974794,104
28.6328027,77.19044491461436,0.014705882352941176,1.0,0.0,0.014285714285714285,0.30731092436974794,105
28.652107719305018,77.17578172192154,0.014705882352941176,1.0,0.0,0.014285714285714285,0.30731092436974794,106
28.6328027,77.18311331826796,0.014705882352941176,1.0,0.0,0.014285714285714285,0.30731092436974794,107
28.61349768069498,77.22710289634641,0.014705882352941176,1.0,0.0,0.014285714285714285,0.30731092436974794,108
28.67141273861004,77.19777651096078,0.014705882352941176,1.0,0.0,0.0,0.3058823529411765,109
28.639237706435004,77.18311331826796,0.014705882352941176,0.9655172413793104,0.041666666666666664,0.014285714285714285,0.30529943011687444,110
28.61349768069498,77.26376087807847,0.0,1.0,0.0,0.0,0.30000000000000004,111
28.600627667824966,77.2124397036536,0.0,1.0,0.0,0.0,0.30000000000000004,112
28.61349768069498,77.19044491461436,0.0,1.0,0.0,0.0,0.30000000000000004,113
28.60706267425997,77.20510810730718,0.0,1.0,0.0,0.0,0.30000000000000004,114
28.60706267425997,77.19777651096078,0.0,1.0,0.0,0.0,0.30000000000000004,115
28.658542725740027,77.25642928173205,0.0,1.0,0.0,0.0,0.30000000000000004,116
28.658542725740027,77.24909768538565,0.0,1.0,0.0,0.0,0.30000000000000004,117
28.652107719305018,77.25642928173205,0.0,1.0,0.0,0.0,0.30000000000000004,118
28.61349768069498,77.17578172192154,0.0,1.0,0.0,0.0,0.30000000000000004,119
28.6328027,77.27109247442488,0.0,1.0,0.0,0.0,0.30000000000000004,120
28.6328027,77.25642928173205,0.0,1.0,0.0,0.0,0.30000000000000004,121
28.626367693564994,77.17578172192154,0.0,1.0,0.0,0.0,0.30000000000000004,122
28.626367693564994,77.18311331826796,0.0,1.0,0.0,0.0,0.30000000000000004,123
28.626367693564994,77.19044491461436,0.0,1.0,0.0,0.0,0.30000000000000004,124
28.619932687129985,77.18311331826796,0.0,1.0,0.0,0.0,0.30000000000000004,125
28.61349768069498,77.18311331826796,0.0,1.0,0.0,0.0,0.30000000000000004,126
28.61349768069498,77.25642928173205,0.0,1.0,0.0,0.0,0.30000000000000004,127
28.619932687129985,77.25642928173205,0.0,1.0,0.0,0.0,0.30000000000000004,128
28.619932687129985,77.26376087807847,0.0,1.0,0.0,0.0,0.30000000000000004,129
28.626367693564994,77.25642928173205,0.0,1.0,0.0,0.0,0.30000000000000004,130
28.6328027,77.16845012557513,0.0,1.0,0.0,0.0,0.30000000000000004,131
28.652107719305018,77.24909768538565,0.0,1.0,0.0,0.0,0.30000000000000004,132
28.664977732175032,77.19044491461436,0.0,1.0,0.0,0.0,0.30000000000000004,133
28.664977732175032,77.24176608903923,0.0,1.0,0.0,0.0,0.30000000000000004,134
28.658542725740027,77.18311331826796,0.0,1.0,0.0,0.0,0.30000000000000004,135
28.645672712870013,77.25642928173205,0.0,1.0,0.0,0.0,0.30000000000000004,136
28.645672712870013,77.26376087807847,0.0,1.0,0.0,0.0,0.30000000000000004,137
28.639237706435004,77.26376087807847,0.0,1.0,0.0,0.0,0.30000000000000004,138
28.639237706435004,77.24909768538565,0.0,1.0,0.0,0.0,0.30000000000000004,139
28.67141273861004,77.24176608903923,0.0,1.0,0.0,0.0,0.30000000000000004,140
28.619932687129985,77.17578172192154,0.0,0.9655172413793104,0.041666666666666664,0.0,0.29798850574712654,141
28.61349768069498,77.24176608903923,0.0,0.9655172413793104,0.041666666666666664,0.0,0.29798850574712654,142
28.600627667824966,77.24909768538565,0.014705882352941176,0.9655172413793104,0.0,0.014285714285714285,0.2969660967835411,143
28.61349768069498,77.2197713,0.014705882352941176,0.9655172413793104,0.0,0.014285714285714285,0.2969660967835411,144
28.594192661389958,77.19777651096078,0.0,0.9310344827586207,0.08333333333333333,0.0,0.29597701149425293,145
28.60706267425997,77.2197713,0.0,0.9655172413793104,0.0,0.0,0.2896551724137932,146
28.600627667824966,77.22710289634641,0.04411764705882353,0.7586206896551724,0.16666666666666666,0.08571428571428572,0.28713802762484303,147
